,Date,Month,Day,Hour,Minute,Power,Central,Domar,Tiunda,Ärentuna,Stenhagen
68751,2021-11-04,11,4,15,15,0.0,0,0,0,0,1
68752,2021-11-04,11,4,15,20,0.0,0,0,0,0,1
68753,2021-11-04,11,4,15,25,0.0,0,0,0,0,1
68754,2021-11-04,11,4,15,30,0.0,0,0,0,0,1
68755,2021-11-04,11,4,15,35,0.0,0,0,0,0,1
68756,2021-11-04,11,4,15,40,0.0,0,0,0,0,1
68757,2021-11-04,11,4,15,45,0.0,0,0,0,0,1
68758,2021-11-04,11,4,15,50,0.0,0,0,0,0,1
68759,2021-11-04,11,4,15,55,0.0,0,0,0,0,1
68760,2021-11-05,11,5,6,0,0.0,0,0,0,0,1
68761,2021-11-05,11,5,6,5,0.0,0,0,0,0,1
68762,2021-11-05,11,5,6,10,0.0,0,0,0,0,1
68763,2021-11-05,11,5,6,15,0.0,0,0,0,0,1
68764,2021-11-05,11,5,6,20,0.0,0,0,0,0,1
68765,2021-11-05,11,5,6,25,0.0,0,0,0,0,1
68766,2021-11-05,11,5,6,30,0.0,0,0,0,0,1
68767,2021-11-05,11,5,6,35,0.0,0,0,0,0,1
68768,2021-11-05,11,5,6,40,0.0,0,0,0,0,1
68769,2021-11-05,11,5,6,45,15906.0,0,0,0,0,1
68770,2021-11-05,11,5,6,50,37728.0,0,0,0,0,1
68771,2021-11-05,11,5,6,55,58158.0,0,0,0,0,1
68772,2021-11-05,11,5,7,0,48574.0,0,0,0,0,1
68773,2021-11-05,11,5,7,5,73066.0,0,0,0,0,1
68774,2021-11-05,11,5,7,10,65934.0,0,0,0,0,1
68775,2021-11-05,11,5,7,15,62486.0,0,0,0,0,1
68776,2021-11-05,11,5,7,20,63300.0,0,0,0,0,1
68777,2021-11-05,11,5,7,25,22210.0,0,0,0,0,1
68778,2021-11-05,11,5,7,30,6370.0,0,0,0,0,1
68779,2021-11-05,11,5,7,35,31210.0,0,0,0,0,1
68780,2021-11-05,11,5,7,40,21830.0,0,0,0,0,1
68781,2021-11-05,11,5,7,45,72956.0,0,0,0,0,1
68782,2021-11-05,11,5,7,50,26618.0,0,0,0,0,1
68783,2021-11-05,11,5,7,55,57288.0,0,0,0,0,1
68784,2021-11-05,11,5,8,0,44760.0,0,0,0,0,1
68785,2021-11-05,11,5,8,5,19172.0,0,0,0,0,1
68786,2021-11-05,11,5,8,10,26096.0,0,0,0,0,1
68787,2021-11-05,11,5,8,15,894.0,0,0,0,0,1
68788,2021-11-05,11,5,8,20,2160.0,0,0,0,0,1
68789,2021-11-05,11,5,8,25,1338.0,0,0,0,0,1
68790,2021-11-05,11,5,8,30,14374.0,0,0,0,0,1
68791,2021-11-05,11,5,8,35,590.0,0,0,0,0,1
68792,2021-11-05,11,5,8,40,5168.0,0,0,0,0,1
68793,2021-11-05,11,5,8,45,19856.0,0,0,0,0,1
68794,2021-11-05,11,5,8,50,4562.0,0,0,0,0,1
68795,2021-11-05,11,5,8,55,5764.0,0,0,0,0,1
68796,2021-11-05,11,5,9,0,29120.0,0,0,0,0,1
68797,2021-11-05,11,5,9,5,3398.0,0,0,0,0,1
68798,2021-11-05,11,5,9,10,38602.0,0,0,0,0,1
68799,2021-11-05,11,5,9,15,5888.0,0,0,0,0,1
68800,2021-11-05,11,5,9,20,24184.0,0,0,0,0,1
68801,2021-11-05,11,5,9,25,43024.0,0,0,0,0,1
68802,2021-11-05,11,5,9,30,35932.0,0,0,0,0,1
68803,2021-11-05,11,5,9,35,18168.0,0,0,0,0,1
68804,2021-11-05,11,5,9,40,38600.0,0,0,0,0,1
68805,2021-11-05,11,5,9,45,5836.0,0,0,0,0,1
68806,2021-11-05,11,5,9,50,3774.0,0,0,0,0,1
68807,2021-11-05,11,5,9,55,10616.0,0,0,0,0,1
68808,2021-11-05,11,5,10,0,846.0,0,0,0,0,1
68809,2021-11-05,11,5,10,5,0.0,0,0,0,0,1
68810,2021-11-05,11,5,10,10,15102.0,0,0,0,0,1
68811,2021-11-05,11,5,10,15,9056.0,0,0,0,0,1
68812,2021-11-05,11,5,10,20,0.0,0,0,0,0,1
68813,2021-11-05,11,5,10,25,1662.0,0,0,0,0,1
68814,2021-11-05,11,5,10,30,0.0,0,0,0,0,1
68815,2021-11-05,11,5,10,35,0.0,0,0,0,0,1
68816,2021-11-05,11,5,10,40,708.0,0,0,0,0,1
68817,2021-11-05,11,5,10,45,872.0,0,0,0,0,1
68818,2021-11-05,11,5,10,50,22210.0,0,0,0,0,1
68819,2021-11-05,11,5,10,55,0.0,0,0,0,0,1
68820,2021-11-05,11,5,11,0,10182.0,0,0,0,0,1
68821,2021-11-05,11,5,11,5,9110.0,0,0,0,0,1
68822,2021-11-05,11,5,11,10,0.0,0,0,0,0,1
68823,2021-11-05,11,5,11,15,2130.0,0,0,0,0,1
68824,2021-11-05,11,5,11,20,23288.0,0,0,0,0,1
68825,2021-11-05,11,5,11,25,0.0,0,0,0,0,1
68826,2021-11-05,11,5,11,30,0.0,0,0,0,0,1
68827,2021-11-05,11,5,11,35,0.0,0,0,0,0,1
68828,2021-11-05,11,5,11,40,23040.0,0,0,0,0,1
68829,2021-11-05,11,5,11,45,22554.0,0,0,0,0,1
68830,2021-11-05,11,5,11,50,34074.0,0,0,0,0,1
68831,2021-11-05,11,5,11,55,11096.0,0,0,0,0,1
68832,2021-11-05,11,5,12,0,0.0,0,0,0,0,1
68833,2021-11-05,11,5,12,5,758.0,0,0,0,0,1
68834,2021-11-05,11,5,12,10,0.0,0,0,0,0,1
68835,2021-11-05,11,5,12,15,720.0,0,0,0,0,1
68836,2021-11-05,11,5,12,20,0.0,0,0,0,0,1
68837,2021-11-05,11,5,12,25,0.0,0,0,0,0,1
68838,2021-11-05,11,5,12,30,0.0,0,0,0,0,1
68839,2021-11-05,11,5,12,35,0.0,0,0,0,0,1
68840,2021-11-05,11,5,12,40,776.0,0,0,0,0,1
68841,2021-11-05,11,5,12,45,0.0,0,0,0,0,1
68842,2021-11-05,11,5,12,50,814.0,0,0,0,0,1
68843,2021-11-05,11,5,12,55,33262.0,0,0,0,0,1
68844,2021-11-05,11,5,13,0,25806.0,0,0,0,0,1
68845,2021-11-05,11,5,13,5,22980.0,0,0,0,0,1
68846,2021-11-05,11,5,13,10,718.0,0,0,0,0,1
68847,2021-11-05,11,5,13,15,0.0,0,0,0,0,1
68848,2021-11-05,11,5,13,20,100.0,0,0,0,0,1
68849,2021-11-05,11,5,13,25,0.0,0,0,0,0,1
68850,2021-11-05,11,5,13,30,0.0,0,0,0,0,1
68851,2021-11-05,11,5,13,35,0.0,0,0,0,0,1
68852,2021-11-05,11,5,13,40,0.0,0,0,0,0,1
68853,2021-11-05,11,5,13,45,0.0,0,0,0,0,1
68854,2021-11-05,11,5,13,50,0.0,0,0,0,0,1
68855,2021-11-05,11,5,13,55,0.0,0,0,0,0,1
68856,2021-11-05,11,5,14,0,0.0,0,0,0,0,1
68857,2021-11-05,11,5,14,5,0.0,0,0,0,0,1
68858,2021-11-05,11,5,14,10,0.0,0,0,0,0,1
68859,2021-11-05,11,5,14,15,0.0,0,0,0,0,1
68860,2021-11-05,11,5,14,20,0.0,0,0,0,0,1
68861,2021-11-05,11,5,14,25,0.0,0,0,0,0,1
68862,2021-11-05,11,5,14,30,0.0,0,0,0,0,1
68863,2021-11-05,11,5,14,35,0.0,0,0,0,0,1
68864,2021-11-05,11,5,14,40,0.0,0,0,0,0,1
68865,2021-11-05,11,5,14,45,0.0,0,0,0,0,1
68866,2021-11-05,11,5,14,50,0.0,0,0,0,0,1
68867,2021-11-05,11,5,14,55,0.0,0,0,0,0,1
68868,2021-11-05,11,5,15,0,0.0,0,0,0,0,1
68869,2021-11-05,11,5,15,5,0.0,0,0,0,0,1
68870,2021-11-05,11,5,15,10,0.0,0,0,0,0,1
68871,2021-11-05,11,5,15,15,0.0,0,0,0,0,1
68872,2021-11-05,11,5,15,20,108.0,0,0,0,0,1
68873,2021-11-05,11,5,15,25,0.0,0,0,0,0,1
68874,2021-11-05,11,5,15,30,0.0,0,0,0,0,1
68875,2021-11-05,11,5,15,35,0.0,0,0,0,0,1
68876,2021-11-05,11,5,15,40,0.0,0,0,0,0,1
68877,2021-11-05,11,5,15,45,0.0,0,0,0,0,1
68878,2021-11-05,11,5,15,50,0.0,0,0,0,0,1
68879,2021-11-05,11,5,15,55,0.0,0,0,0,0,1
68880,2021-11-06,11,6,6,0,0.0,0,0,0,0,1
68881,2021-11-06,11,6,6,5,0.0,0,0,0,0,1
68882,2021-11-06,11,6,6,10,0.0,0,0,0,0,1
68883,2021-11-06,11,6,6,15,0.0,0,0,0,0,1
68884,2021-11-06,11,6,6,20,0.0,0,0,0,0,1
68885,2021-11-06,11,6,6,25,0.0,0,0,0,0,1
68886,2021-11-06,11,6,6,30,0.0,0,0,0,0,1
68887,2021-11-06,11,6,6,35,0.0,0,0,0,0,1
68888,2021-11-06,11,6,6,40,0.0,0,0,0,0,1
68889,2021-11-06,11,6,6,45,0.0,0,0,0,0,1
68890,2021-11-06,11,6,6,50,0.0,0,0,0,0,1
68891,2021-11-06,11,6,6,55,0.0,0,0,0,0,1
68892,2021-11-06,11,6,7,0,0.0,0,0,0,0,1
68893,2021-11-06,11,6,7,5,0.0,0,0,0,0,1
68894,2021-11-06,11,6,7,10,0.0,0,0,0,0,1
68895,2021-11-06,11,6,7,15,0.0,0,0,0,0,1
68896,2021-11-06,11,6,7,20,0.0,0,0,0,0,1
68897,2021-11-06,11,6,7,25,0.0,0,0,0,0,1
68898,2021-11-06,11,6,7,30,0.0,0,0,0,0,1
68899,2021-11-06,11,6,7,35,0.0,0,0,0,0,1
68900,2021-11-06,11,6,7,40,0.0,0,0,0,0,1
68901,2021-11-06,11,6,7,45,0.0,0,0,0,0,1
68902,2021-11-06,11,6,7,50,0.0,0,0,0,0,1
68903,2021-11-06,11,6,7,55,0.0,0,0,0,0,1
68904,2021-11-06,11,6,8,0,0.0,0,0,0,0,1
68905,2021-11-06,11,6,8,5,0.0,0,0,0,0,1
68906,2021-11-06,11,6,8,10,0.0,0,0,0,0,1
68907,2021-11-06,11,6,8,15,0.0,0,0,0,0,1
68908,2021-11-06,11,6,8,20,0.0,0,0,0,0,1
68909,2021-11-06,11,6,8,25,0.0,0,0,0,0,1
68910,2021-11-06,11,6,8,30,0.0,0,0,0,0,1
68911,2021-11-06,11,6,8,35,0.0,0,0,0,0,1
68912,2021-11-06,11,6,8,40,0.0,0,0,0,0,1
68913,2021-11-06,11,6,8,45,0.0,0,0,0,0,1
68914,2021-11-06,11,6,8,50,0.0,0,0,0,0,1
68915,2021-11-06,11,6,8,55,0.0,0,0,0,0,1
68916,2021-11-06,11,6,9,0,0.0,0,0,0,0,1
68917,2021-11-06,11,6,9,5,0.0,0,0,0,0,1
68918,2021-11-06,11,6,9,10,0.0,0,0,0,0,1
68919,2021-11-06,11,6,9,15,0.0,0,0,0,0,1
68920,2021-11-06,11,6,9,20,0.0,0,0,0,0,1
68921,2021-11-06,11,6,9,25,0.0,0,0,0,0,1
68922,2021-11-06,11,6,9,30,0.0,0,0,0,0,1
68923,2021-11-06,11,6,9,35,0.0,0,0,0,0,1
68924,2021-11-06,11,6,9,40,0.0,0,0,0,0,1
68925,2021-11-06,11,6,9,45,104.0,0,0,0,0,1
68926,2021-11-06,11,6,9,50,0.0,0,0,0,0,1
68927,2021-11-06,11,6,9,55,0.0,0,0,0,0,1
68928,2021-11-06,11,6,10,0,0.0,0,0,0,0,1
68929,2021-11-06,11,6,10,5,0.0,0,0,0,0,1
68930,2021-11-06,11,6,10,10,0.0,0,0,0,0,1
68931,2021-11-06,11,6,10,15,0.0,0,0,0,0,1
68932,2021-11-06,11,6,10,20,0.0,0,0,0,0,1
68933,2021-11-06,11,6,10,25,0.0,0,0,0,0,1
68934,2021-11-06,11,6,10,30,0.0,0,0,0,0,1
68935,2021-11-06,11,6,10,35,0.0,0,0,0,0,1
68936,2021-11-06,11,6,10,40,0.0,0,0,0,0,1
68937,2021-11-06,11,6,10,45,0.0,0,0,0,0,1
68938,2021-11-06,11,6,10,50,0.0,0,0,0,0,1
68939,2021-11-06,11,6,10,55,0.0,0,0,0,0,1
68940,2021-11-06,11,6,11,0,0.0,0,0,0,0,1
68941,2021-11-06,11,6,11,5,0.0,0,0,0,0,1
68942,2021-11-06,11,6,11,10,0.0,0,0,0,0,1
68943,2021-11-06,11,6,11,15,0.0,0,0,0,0,1
68944,2021-11-06,11,6,11,20,0.0,0,0,0,0,1
68945,2021-11-06,11,6,11,25,0.0,0,0,0,0,1
68946,2021-11-06,11,6,11,30,0.0,0,0,0,0,1
68947,2021-11-06,11,6,11,35,0.0,0,0,0,0,1
68948,2021-11-06,11,6,11,40,0.0,0,0,0,0,1
68949,2021-11-06,11,6,11,45,0.0,0,0,0,0,1
68950,2021-11-06,11,6,11,50,0.0,0,0,0,0,1
68951,2021-11-06,11,6,11,55,0.0,0,0,0,0,1
68952,2021-11-06,11,6,12,0,0.0,0,0,0,0,1
68953,2021-11-06,11,6,12,5,0.0,0,0,0,0,1
68954,2021-11-06,11,6,12,10,0.0,0,0,0,0,1
68955,2021-11-06,11,6,12,15,0.0,0,0,0,0,1
68956,2021-11-06,11,6,12,20,0.0,0,0,0,0,1
68957,2021-11-06,11,6,12,25,0.0,0,0,0,0,1
68958,2021-11-06,11,6,12,30,0.0,0,0,0,0,1
68959,2021-11-06,11,6,12,35,0.0,0,0,0,0,1
68960,2021-11-06,11,6,12,40,0.0,0,0,0,0,1
68961,2021-11-06,11,6,12,45,0.0,0,0,0,0,1
68962,2021-11-06,11,6,12,50,0.0,0,0,0,0,1
68963,2021-11-06,11,6,12,55,0.0,0,0,0,0,1
68964,2021-11-06,11,6,13,0,0.0,0,0,0,0,1
68965,2021-11-06,11,6,13,5,108.0,0,0,0,0,1
68966,2021-11-06,11,6,13,10,0.0,0,0,0,0,1
68967,2021-11-06,11,6,13,15,0.0,0,0,0,0,1
68968,2021-11-06,11,6,13,20,0.0,0,0,0,0,1
68969,2021-11-06,11,6,13,25,0.0,0,0,0,0,1
68970,2021-11-06,11,6,13,30,0.0,0,0,0,0,1
68971,2021-11-06,11,6,13,35,0.0,0,0,0,0,1
68972,2021-11-06,11,6,13,40,0.0,0,0,0,0,1
68973,2021-11-06,11,6,13,45,0.0,0,0,0,0,1
68974,2021-11-06,11,6,13,50,0.0,0,0,0,0,1
68975,2021-11-06,11,6,13,55,0.0,0,0,0,0,1
68976,2021-11-06,11,6,14,0,0.0,0,0,0,0,1
68977,2021-11-06,11,6,14,5,0.0,0,0,0,0,1
68978,2021-11-06,11,6,14,10,0.0,0,0,0,0,1
68979,2021-11-06,11,6,14,15,0.0,0,0,0,0,1
68980,2021-11-06,11,6,14,20,0.0,0,0,0,0,1
68981,2021-11-06,11,6,14,25,0.0,0,0,0,0,1
68982,2021-11-06,11,6,14,30,0.0,0,0,0,0,1
68983,2021-11-06,11,6,14,35,0.0,0,0,0,0,1
68984,2021-11-06,11,6,14,40,0.0,0,0,0,0,1
68985,2021-11-06,11,6,14,45,0.0,0,0,0,0,1
68986,2021-11-06,11,6,14,50,0.0,0,0,0,0,1
68987,2021-11-06,11,6,14,55,0.0,0,0,0,0,1
68988,2021-11-06,11,6,15,0,0.0,0,0,0,0,1
68989,2021-11-06,11,6,15,5,0.0,0,0,0,0,1
68990,2021-11-06,11,6,15,10,0.0,0,0,0,0,1
68991,2021-11-06,11,6,15,15,0.0,0,0,0,0,1
68992,2021-11-06,11,6,15,20,0.0,0,0,0,0,1
68993,2021-11-06,11,6,15,25,0.0,0,0,0,0,1
68994,2021-11-06,11,6,15,30,0.0,0,0,0,0,1
68995,2021-11-06,11,6,15,35,0.0,0,0,0,0,1
68996,2021-11-06,11,6,15,40,0.0,0,0,0,0,1
68997,2021-11-06,11,6,15,45,0.0,0,0,0,0,1
68998,2021-11-06,11,6,15,50,0.0,0,0,0,0,1
68999,2021-11-06,11,6,15,55,0.0,0,0,0,0,1
69000,2021-11-07,11,7,6,0,0.0,0,0,0,0,1
69001,2021-11-07,11,7,6,5,0.0,0,0,0,0,1
69002,2021-11-07,11,7,6,10,0.0,0,0,0,0,1
69003,2021-11-07,11,7,6,15,0.0,0,0,0,0,1
69004,2021-11-07,11,7,6,20,0.0,0,0,0,0,1
69005,2021-11-07,11,7,6,25,0.0,0,0,0,0,1
69006,2021-11-07,11,7,6,30,0.0,0,0,0,0,1
69007,2021-11-07,11,7,6,35,0.0,0,0,0,0,1
69008,2021-11-07,11,7,6,40,0.0,0,0,0,0,1
69009,2021-11-07,11,7,6,45,0.0,0,0,0,0,1
69010,2021-11-07,11,7,6,50,0.0,0,0,0,0,1
69011,2021-11-07,11,7,6,55,0.0,0,0,0,0,1
69012,2021-11-07,11,7,7,0,0.0,0,0,0,0,1
69013,2021-11-07,11,7,7,5,0.0,0,0,0,0,1
69014,2021-11-07,11,7,7,10,0.0,0,0,0,0,1
69015,2021-11-07,11,7,7,15,0.0,0,0,0,0,1
69016,2021-11-07,11,7,7,20,0.0,0,0,0,0,1
69017,2021-11-07,11,7,7,25,0.0,0,0,0,0,1
69018,2021-11-07,11,7,7,30,0.0,0,0,0,0,1
69019,2021-11-07,11,7,7,35,0.0,0,0,0,0,1
69020,2021-11-07,11,7,7,40,0.0,0,0,0,0,1
69021,2021-11-07,11,7,7,45,0.0,0,0,0,0,1
69022,2021-11-07,11,7,7,50,0.0,0,0,0,0,1
69023,2021-11-07,11,7,7,55,0.0,0,0,0,0,1
69024,2021-11-07,11,7,8,0,0.0,0,0,0,0,1
69025,2021-11-07,11,7,8,5,0.0,0,0,0,0,1
69026,2021-11-07,11,7,8,10,0.0,0,0,0,0,1
69027,2021-11-07,11,7,8,15,0.0,0,0,0,0,1
69028,2021-11-07,11,7,8,20,0.0,0,0,0,0,1
69029,2021-11-07,11,7,8,25,0.0,0,0,0,0,1
69030,2021-11-07,11,7,8,30,0.0,0,0,0,0,1
69031,2021-11-07,11,7,8,35,0.0,0,0,0,0,1
69032,2021-11-07,11,7,8,40,0.0,0,0,0,0,1
69033,2021-11-07,11,7,8,45,0.0,0,0,0,0,1
69034,2021-11-07,11,7,8,50,0.0,0,0,0,0,1
69035,2021-11-07,11,7,8,55,0.0,0,0,0,0,1
69036,2021-11-07,11,7,9,0,0.0,0,0,0,0,1
69037,2021-11-07,11,7,9,5,0.0,0,0,0,0,1
69038,2021-11-07,11,7,9,10,0.0,0,0,0,0,1
69039,2021-11-07,11,7,9,15,0.0,0,0,0,0,1
69040,2021-11-07,11,7,9,20,0.0,0,0,0,0,1
69041,2021-11-07,11,7,9,25,0.0,0,0,0,0,1
69042,2021-11-07,11,7,9,30,0.0,0,0,0,0,1
69043,2021-11-07,11,7,9,35,0.0,0,0,0,0,1
69044,2021-11-07,11,7,9,40,0.0,0,0,0,0,1
69045,2021-11-07,11,7,9,45,0.0,0,0,0,0,1
69046,2021-11-07,11,7,9,50,0.0,0,0,0,0,1
69047,2021-11-07,11,7,9,55,0.0,0,0,0,0,1
69048,2021-11-07,11,7,10,0,0.0,0,0,0,0,1
69049,2021-11-07,11,7,10,5,0.0,0,0,0,0,1
69050,2021-11-07,11,7,10,10,114.0,0,0,0,0,1
69051,2021-11-07,11,7,10,15,0.0,0,0,0,0,1
69052,2021-11-07,11,7,10,20,0.0,0,0,0,0,1
69053,2021-11-07,11,7,10,25,0.0,0,0,0,0,1
69054,2021-11-07,11,7,10,30,0.0,0,0,0,0,1
69055,2021-11-07,11,7,10,35,0.0,0,0,0,0,1
69056,2021-11-07,11,7,10,40,0.0,0,0,0,0,1
69057,2021-11-07,11,7,10,45,0.0,0,0,0,0,1
69058,2021-11-07,11,7,10,50,0.0,0,0,0,0,1
69059,2021-11-07,11,7,10,55,0.0,0,0,0,0,1
69060,2021-11-07,11,7,11,0,0.0,0,0,0,0,1
69061,2021-11-07,11,7,11,5,0.0,0,0,0,0,1
69062,2021-11-07,11,7,11,10,0.0,0,0,0,0,1
69063,2021-11-07,11,7,11,15,0.0,0,0,0,0,1
69064,2021-11-07,11,7,11,20,0.0,0,0,0,0,1
69065,2021-11-07,11,7,11,25,0.0,0,0,0,0,1
69066,2021-11-07,11,7,11,30,0.0,0,0,0,0,1
69067,2021-11-07,11,7,11,35,0.0,0,0,0,0,1
69068,2021-11-07,11,7,11,40,0.0,0,0,0,0,1
69069,2021-11-07,11,7,11,45,0.0,0,0,0,0,1
69070,2021-11-07,11,7,11,50,0.0,0,0,0,0,1
69071,2021-11-07,11,7,11,55,0.0,0,0,0,0,1
69072,2021-11-07,11,7,12,0,0.0,0,0,0,0,1
69073,2021-11-07,11,7,12,5,0.0,0,0,0,0,1
69074,2021-11-07,11,7,12,10,0.0,0,0,0,0,1
69075,2021-11-07,11,7,12,15,0.0,0,0,0,0,1
69076,2021-11-07,11,7,12,20,0.0,0,0,0,0,1
69077,2021-11-07,11,7,12,25,0.0,0,0,0,0,1
69078,2021-11-07,11,7,12,30,0.0,0,0,0,0,1
69079,2021-11-07,11,7,12,35,0.0,0,0,0,0,1
69080,2021-11-07,11,7,12,40,0.0,0,0,0,0,1
69081,2021-11-07,11,7,12,45,0.0,0,0,0,0,1
69082,2021-11-07,11,7,12,50,0.0,0,0,0,0,1
69083,2021-11-07,11,7,12,55,0.0,0,0,0,0,1
69084,2021-11-07,11,7,13,0,0.0,0,0,0,0,1
69085,2021-11-07,11,7,13,5,0.0,0,0,0,0,1
69086,2021-11-07,11,7,13,10,0.0,0,0,0,0,1
69087,2021-11-07,11,7,13,15,0.0,0,0,0,0,1
69088,2021-11-07,11,7,13,20,0.0,0,0,0,0,1
69089,2021-11-07,11,7,13,25,0.0,0,0,0,0,1
69090,2021-11-07,11,7,13,30,0.0,0,0,0,0,1
69091,2021-11-07,11,7,13,35,0.0,0,0,0,0,1
69092,2021-11-07,11,7,13,40,0.0,0,0,0,0,1
69093,2021-11-07,11,7,13,45,0.0,0,0,0,0,1
69094,2021-11-07,11,7,13,50,0.0,0,0,0,0,1
69095,2021-11-07,11,7,13,55,0.0,0,0,0,0,1
69096,2021-11-07,11,7,14,0,0.0,0,0,0,0,1
69097,2021-11-07,11,7,14,5,0.0,0,0,0,0,1
69098,2021-11-07,11,7,14,10,0.0,0,0,0,0,1
69099,2021-11-07,11,7,14,15,0.0,0,0,0,0,1
69100,2021-11-07,11,7,14,20,0.0,0,0,0,0,1
69101,2021-11-07,11,7,14,25,0.0,0,0,0,0,1
69102,2021-11-07,11,7,14,30,0.0,0,0,0,0,1
69103,2021-11-07,11,7,14,35,0.0,0,0,0,0,1
69104,2021-11-07,11,7,14,40,0.0,0,0,0,0,1
69105,2021-11-07,11,7,14,45,0.0,0,0,0,0,1
69106,2021-11-07,11,7,14,50,0.0,0,0,0,0,1
69107,2021-11-07,11,7,14,55,0.0,0,0,0,0,1
69108,2021-11-07,11,7,15,0,0.0,0,0,0,0,1
69109,2021-11-07,11,7,15,5,0.0,0,0,0,0,1
69110,2021-11-07,11,7,15,10,0.0,0,0,0,0,1
69111,2021-11-07,11,7,15,15,0.0,0,0,0,0,1
69112,2021-11-07,11,7,15,20,0.0,0,0,0,0,1
69113,2021-11-07,11,7,15,25,0.0,0,0,0,0,1
69114,2021-11-07,11,7,15,30,0.0,0,0,0,0,1
69115,2021-11-07,11,7,15,35,0.0,0,0,0,0,1
69116,2021-11-07,11,7,15,40,0.0,0,0,0,0,1
69117,2021-11-07,11,7,15,45,0.0,0,0,0,0,1
69118,2021-11-07,11,7,15,50,0.0,0,0,0,0,1
69119,2021-11-07,11,7,15,55,0.0,0,0,0,0,1
69120,2021-11-08,11,8,6,0,0.0,0,0,0,0,1
69121,2021-11-08,11,8,6,5,0.0,0,0,0,0,1
69122,2021-11-08,11,8,6,10,0.0,0,0,0,0,1
69123,2021-11-08,11,8,6,15,0.0,0,0,0,0,1
69124,2021-11-08,11,8,6,20,0.0,0,0,0,0,1
69125,2021-11-08,11,8,6,25,0.0,0,0,0,0,1
69126,2021-11-08,11,8,6,30,0.0,0,0,0,0,1
69127,2021-11-08,11,8,6,35,0.0,0,0,0,0,1
69128,2021-11-08,11,8,6,40,0.0,0,0,0,0,1
69129,2021-11-08,11,8,6,45,0.0,0,0,0,0,1
69130,2021-11-08,11,8,6,50,0.0,0,0,0,0,1
69131,2021-11-08,11,8,6,55,2646.0,0,0,0,0,1
69132,2021-11-08,11,8,7,0,7650.0,0,0,0,0,1
69133,2021-11-08,11,8,7,5,66016.0,0,0,0,0,1
69134,2021-11-08,11,8,7,10,103890.0,0,0,0,0,1
69135,2021-11-08,11,8,7,15,68622.0,0,0,0,0,1
69136,2021-11-08,11,8,7,20,60680.0,0,0,0,0,1
69137,2021-11-08,11,8,7,25,75106.0,0,0,0,0,1
69138,2021-11-08,11,8,7,30,39516.0,0,0,0,0,1
69139,2021-11-08,11,8,7,35,38288.0,0,0,0,0,1
69140,2021-11-08,11,8,7,40,72454.0,0,0,0,0,1
69141,2021-11-08,11,8,7,45,61894.0,0,0,0,0,1
69142,2021-11-08,11,8,7,50,33140.0,0,0,0,0,1
69143,2021-11-08,11,8,7,55,12142.0,0,0,0,0,1
69144,2021-11-08,11,8,8,0,27836.0,0,0,0,0,1
69145,2021-11-08,11,8,8,5,67488.0,0,0,0,0,1
69146,2021-11-08,11,8,8,10,22286.0,0,0,0,0,1
69147,2021-11-08,11,8,8,15,24472.0,0,0,0,0,1
69148,2021-11-08,11,8,8,20,62106.0,0,0,0,0,1
69149,2021-11-08,11,8,8,25,61716.0,0,0,0,0,1
69150,2021-11-08,11,8,8,30,32852.0,0,0,0,0,1
69151,2021-11-08,11,8,8,35,40988.0,0,0,0,0,1
69152,2021-11-08,11,8,8,40,50924.0,0,0,0,0,1
69153,2021-11-08,11,8,8,45,33282.0,0,0,0,0,1
69154,2021-11-08,11,8,8,50,24688.0,0,0,0,0,1
69155,2021-11-08,11,8,8,55,20034.0,0,0,0,0,1
69156,2021-11-08,11,8,9,0,11700.0,0,0,0,0,1
69157,2021-11-08,11,8,9,5,9404.0,0,0,0,0,1
69158,2021-11-08,11,8,9,10,21436.0,0,0,0,0,1
69159,2021-11-08,11,8,9,15,38362.0,0,0,0,0,1
69160,2021-11-08,11,8,9,20,6540.0,0,0,0,0,1
69161,2021-11-08,11,8,9,25,14464.0,0,0,0,0,1
69162,2021-11-08,11,8,9,30,6630.0,0,0,0,0,1
69163,2021-11-08,11,8,9,35,11922.0,0,0,0,0,1
69164,2021-11-08,11,8,9,40,5218.0,0,0,0,0,1
69165,2021-11-08,11,8,9,45,4578.0,0,0,0,0,1
69166,2021-11-08,11,8,9,50,14614.0,0,0,0,0,1
69167,2021-11-08,11,8,9,55,11704.0,0,0,0,0,1
69168,2021-11-08,11,8,10,0,11704.0,0,0,0,0,1
69169,2021-11-08,11,8,10,5,11704.0,0,0,0,0,1
69170,2021-11-08,11,8,10,10,11704.0,0,0,0,0,1
69171,2021-11-08,11,8,10,15,11704.0,0,0,0,0,1
69172,2021-11-08,11,8,10,20,11704.0,0,0,0,0,1
69173,2021-11-08,11,8,10,25,11704.0,0,0,0,0,1
69174,2021-11-08,11,8,10,30,11704.0,0,0,0,0,1
69175,2021-11-08,11,8,10,35,11704.0,0,0,0,0,1
69176,2021-11-08,11,8,10,40,11704.0,0,0,0,0,1
69177,2021-11-08,11,8,10,45,11704.0,0,0,0,0,1
69178,2021-11-08,11,8,10,50,11704.0,0,0,0,0,1
69179,2021-11-08,11,8,10,55,11704.0,0,0,0,0,1
69180,2021-11-08,11,8,11,0,11704.0,0,0,0,0,1
69181,2021-11-08,11,8,11,5,11704.0,0,0,0,0,1
69182,2021-11-08,11,8,11,10,11704.0,0,0,0,0,1
